Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,SelectedLanguage,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,11b8bdb293625b25cd61eb17063a8dd7,591a1f4800a5650001276188,2022-12-06T18:38:45.388Z,2022-12-06 19:38:45+01,547310,nopints_nns,3,623654,de,nopints_nns,1,c34dc318aea8bd207064f252a3082f4b,2022-12-06T18:24:23.074Z,2022-12-06 19:24:00+01,"",22,8,0.375,0.6959705453537527
true,69bd2d050f7b46a65576d7180de10e33,60c9f510282b994f965f122d,2022-12-06T18:38:14.358Z,2022-12-06 19:38:14+01,547285,sil_nns,2,623629,de,sil_nns,1,0fed51c94fbbbf2377d877168f74f66d,2022-12-06T18:22:58.864Z,2022-12-06 19:22:46+01,"",14,5,0.4285714285714306,0.696346148968796
true,3502301ea0c6a94d8faf6897a1a4c646,5962799cb752840001ca478b,2022-12-06T18:40:02.741Z,2022-12-06 19:40:02+01,547294,nopints_nns,3,623638,de,nopints_nns,1,0e86bf6cd9654b0a567ca260661a8b5b,2022-12-06T18:23:29.626Z,2022-12-06 19:23:06+01,"",15,5,3.335051546391753,2.0699390517006413
true,3db9d816283e50ac30de8767bda2e78b,5fff0b0bcbc37a5f5928ed26,2022-12-06T18:37:45.862Z,2022-12-06 19:37:45+01,547323,nopints_nns,3,623667,de,nopints_nns,1,cbe791e9a5af9d4f7c53da06ec915a33,2022-12-06T18:25:03.927Z,2022-12-06 19:24:43+01,"",19,6,3.297297297297291,2.1543778792842874
true,297112d130127f5aa285d409a05a93ba,60513ec07ee46769ed029be4,2022-12-06T18:43:42.203Z,2022-12-06 19:43:42+01,547304,orig_nns,1,623648,de,orig_nns,1,cbbc8f0d723e7fa9eb9d2b0f6c59751a,2022-12-06T18:24:02.928Z,2022-12-06 19:23:37+01,"",29,10,2.6861702127659584,1.6316093780427268
true,f661a6ca8328ed826ef96b687d750786,62ea83d29a7ce920cbc1de32,2022-12-06T18:41:15.036Z,2022-12-06 19:41:15+01,547327,sil_nns,2,623671,de,sil_nns,1,f5f2a7e7b3033bba5f6489a949190502,2022-12-06T18:25:08.357Z,2022-12-06 19:24:47+01,"",20,8,3.1666666666666714,1.9754315349067268
true,5b73cc36b553ad16342f8f32d418f0ea,637e78426355a0db6c8095c6,2022-12-06T18:41:48.559Z,2022-12-06 19:41:48+01,547305,sil_nns,2,623649,de,sil_nns,1,b18d042ef04741269f7c20ee71a380c3,2022-12-06T18:24:01.361Z,2022-12-06 19:23:42+01,"",16,6,1.7819905213270175,1.584838658466492
true,be055fa3606528806d3c9b9dd927afe0,5c8ab4225b8132001749d125,2022-12-06T18:40:56.243Z,2022-12-06 19:40:56+01,547314,orig_nns,1,623658,de,orig_nns,1,f25ccf932c30f7a6fcf2cae2cbdced54,2022-12-06T18:24:37.293Z,2022-12-06 19:24:02+01,"",18,6,3.577540106951872,2.279442736628384
true,ea84605c544df41540bc940a5b87cdf5,5b2285b50fbb830001080525,2022-12-06T18:40:51.919Z,2022-12-06 19:40:51+01,547315,sil_nns,2,623659,de,sil_nns,1,6315fed66e78c7ccf031de788617743f,2022-12-06T18:24:39.488Z,2022-12-06 19:24:26+01,"",17,7,8.005263157894731,5.904055134906099
true,c3936426f1386b15ce58fec52f41967d,60b8063c157b65be3eb7c88e,2022-12-06T18:39:52.782Z,2022-12-06 18:39:52+00,547325,nopints_nns,3,623669,de,nopints_nns,1,d2dbdb64f964785016565d6001548390,2022-12-06T18:25:13.919Z,2022-12-06 18:24:46+00,"",21,7,7.945783132530124,3.935100041741084
true,718277a1a72d1dbb8f3fe7be5a10b5d6,5e6a3e3d265930022e81c70b,2022-12-06T18:41:54.297Z,2022-12-06 19:41:54+01,547333,orig_nns,1,623677,de,orig_nns,1,75c0182bff19cf4250986bee027bdea3,2022-12-06T18:25:30.305Z,2022-12-06 19:25:21+01,"",24,8,2.6354166666666714,1.4728076338710656
true,6df845998909d8444d3132c93ca31874,611e2ee59d5a5784c88a6f8c,2022-12-06T18:39:57.528Z,2022-12-06 19:39:57+01,547334,nopints_nns,3,623678,de,nopints_nns,1,dec2ceee24bdc6f34ad32187b5a500ec,2022-12-06T18:25:50.427Z,2022-12-06 19:25:37+01,"",27,9,1.4966887417218544,1.238853198522385
true,c5820237fae2bb85a302e95fc0415b6f,5dea808cce8d8d19f5424b21,2022-12-06T18:41:20.866Z,2022-12-06 19:41:20+01,547335,orig_nns,1,623679,de,orig_nns,1,3e23e4be1aaf63f7f4495e4f0e5d83fa,2022-12-06T18:25:50.456Z,2022-12-06 19:25:43+01,"",23,7,8.379120879120876,1.055703138792515
true,0d68637ee94ba74ce107f780b7882674,"",2022-12-06T18:42:44.978Z,2022-12-06 19:42:44+01,547350,sil_nns,2,623694,de,sil_nns,1,0c538c6414dfbbbf35bbf2d4326370bf,2022-12-06T18:26:37.382Z,2022-12-06 19:25:47+01,"",25,9,3.5210526315789537,1.186360621204911
true,a7af241e7c3b0489ce0009f73e2626cd,63654ffcb5be6a22178d982a,2022-12-06T18:43:39.086Z,2022-12-06 19:43:39+01,547356,orig_nns,1,623700,de,orig_nns,1,bd9b96ef3829592245d625abb068ad23,2022-12-06T18:26:58.143Z,2022-12-06 19:26:43+01,"",26,9,1.183673469387756,1.0286402633267564
true,6e94df8d68d95b6cba3afe6bce982889,637fe180f782941d8a6fb159,2022-12-06T18:48:05.793Z,2022-12-06 19:48:05+01,547397,sil_nns,2,623741,de,sil_nns,1,d2e5391ca1a6ab7648853cdf2728b548,2022-12-06T18:29:44.342Z,2022-12-06 19:29:16+01,"",36,11,9.489247311827953,1.566584008269551
true,90972ad38172611a139acece655c386d,603c1168208b758f82345284,2022-12-06T18:47:47.521Z,2022-12-06 19:47:47+01,547363,nopints_nns,3,623707,de,nopints_nns,1,22c8d75b2b1971ed3da974f52096978d,2022-12-06T18:27:27.541Z,2022-12-06 19:27:10+01,"",33,12,3.54807692307692,2.1230412134678045
true,f95adc29beb477d2e1c3d6dbd91758f8,6155a189ac435d26d1a6c1bd,2022-12-06T18:50:15.465Z,2022-12-06 19:50:15+01,547375,orig_nns,1,623719,de,orig_nns,1,ef08b368b57835ba719fb82857ab628c,2022-12-06T18:28:27.338Z,2022-12-06 19:27:57+01,"",34,12,3.2300884955752167,2.2222082995708985
true,45797b0306d9a7b1965e5cdf58cfb3aa,633be00805d21dbb64ab889a,2022-12-06T18:47:43.473Z,2022-12-06 19:47:43+01,547381,orig_nns,1,623725,de,orig_nns,1,708e9135f9bd20b2da12c5fbe237d1a1,2022-12-06T18:28:45.133Z,2022-12-06 19:27:34+01,"",31,11,2.981481481481481,1.9859762105615262
true,dc2186cc53145be05e9d97b974ac9bea,5fe454ac6d65c51b8c0b0810,2022-12-06T18:41:54.721Z,2022-12-06 19:41:54+01,547396,nopints_nns,3,623740,de,nopints_nns,1,db9935b5464e26ad32fff5a25ffd6740,2022-12-06T18:29:39.609Z,2022-12-06 19:29:21+01,"",32,11,8.4375,1.097463932588827
true,6cd160ea16545f6b3234d4ff7683ca73,63265db0d651b3b2fe5d0717,2022-12-06T18:43:57.683Z,2022-12-06 19:43:57+01,547409,nopints_nns,3,623753,de,nopints_nns,1,0b2801db302bd5e2d89b2592ab928d11,2022-12-06T18:31:32.616Z,2022-12-06 19:31:14+01,"",35,13,3.2275862068965466,2.215135483009024
true,41ab882a4d32624ab45717ea766a0f11,5a53fa64e0cf3d0001260c9d,2022-12-06T18:48:41.487Z,2022-12-06 19:48:41+01,547411,orig_nns,1,623756,de,orig_nns,1,51e2d82f2b73bd3745455182dcdcc403,2022-12-06T18:31:49.756Z,2022-12-06 19:30:25+01,"",37,13,6.693989071038246,61.351039707231884
true,b7b8a405aae9df6f07034f9735ac0040,63821a2dc3c74e1f299179f5,2022-12-06T18:45:45.028Z,2022-12-06 19:45:45+01,547418,nopints_nns,3,623764,de,nopints_nns,1,1bdd7e03221bff139c9dbaf596a01aaf,2022-12-06T18:33:31.129Z,2022-12-06 19:33:16+01,"",38,14,3.881944444444443,0.9537683140645742
true,1783d652b4085858343d8014ee06cfbf,5f10219362a3810008c4f2c3,2022-12-06T18:51:42.934Z,2022-12-06 19:51:42+01,547421,sil_nns,2,623767,de,sil_nns,1,ac327d1a2ef668452ff91751a6d8e81b,2022-12-06T18:34:16.480Z,2022-12-06 19:33:54+01,"",40,13,1.3054187192118292,12.86938246848855
true,d3f819d5a802eb9570a0f1910e11b054,5fd3a54311cad303b9f2551a,2022-12-06T18:52:30.494Z,2022-12-06 19:52:30+01,547427,orig_nns,1,623773,de,orig_nns,1,ac12b939e2726d9889d9c56b246850ca,2022-12-06T18:36:22.147Z,2022-12-06 19:36:08+01,"",41,14,2.879581151832454,1.4655384559701832
true,bc42ee0ba26b903710c25280e0da33c6,5afdcfb796a88e0001ff3fdc,2022-12-06T18:53:24.534Z,2022-12-06 19:53:24+01,547428,sil_nns,2,623774,de,sil_nns,1,683ce075f528cee3ddc87335e3dc265c,2022-12-06T18:36:34.780Z,2022-12-06 19:36:17+01,"",43,14,3.4973821989528773,2.3038196045164514
true,472d60a655e3f0b567993c88380e2d5a,5b18cca868a5ed0001734bfe,2022-12-06T18:51:45.547Z,2022-12-06 19:51:45+01,547429,nopints_nns,3,623775,de,nopints_nns,1,a636255c51eb14b3dc51cc4394b386be,2022-12-06T18:36:40.692Z,2022-12-06 19:36:16+01,"",42,15,3.2045454545454533,1.3830063671473993
true,64efa557a82acdd00aede55a9d4f8de0,5c79a584670f87001646cef6,2022-12-06T18:59:55.583Z,2022-12-06 19:59:55+01,547430,sil_nns,2,623776,de,sil_nns,1,f3f0c9ffd718ae91654232b43f4d96d7,2022-12-06T18:36:52.067Z,2022-12-06 19:32:29+01,"",44,15,3.4555984555984622,2.262877675757491
true,7af51aab25dfa21dbf7b29c9ed24169c,60d229681cec2f5f4431c4cd,2022-12-06T18:53:19.094Z,2022-12-06 19:53:19+01,547433,nopints_nns,3,623779,de,nopints_nns,1,af0fb2a0036ea74e604630a8f07bff40,2022-12-06T18:37:44.536Z,2022-12-06 19:37:25+01,"",45,16,3.910614525139664,0.8798483630216752
true,394a5e2c3ed4c8c64bc4c223ab9e6bd9,6138ca54d0f9f2234e722285,2022-12-06T18:56:50.377Z,2022-12-06 19:56:50+01,547437,sil_nns,2,623783,de,sil_nns,1,7b7796e70271b76ba3c93152458f35e9,2022-12-06T18:39:42.596Z,2022-12-06 19:39:22+01,"",46,16,5.194999999999993,4.486309730725243
true,c8d0ab725179209463ef2b566bf518f9,6106ac34408681f3b0d07396,2022-12-06T19:06:35.056Z,2022-12-06 20:06:35+01,547447,sil_nns,2,623795,de,sil_nns,1,811be62283bd096441a2de784e8330fc,2022-12-06T18:51:45.268Z,2022-12-06 19:51:28+01,"",48,17,3.3546511627907023,1.2374163797676412
true,64d7504547d80bfea5ba3bdacf66f045,5ee7fbc114d0a60f9b076fb6,2022-12-06T21:21:12.937Z,2022-12-06 22:21:12+01,547505,orig_nns,1,623860,de,orig_nns,1,d4d0c15319eb5a62922747af40a01796,2022-12-06T21:05:09.510Z,2022-12-06 22:04:45+01,"",49,16,7.308108108108115,7.3445835301639715
true,a82365e684198247722fea3751141af7,609077b2d5f119a0c819a6cd,2022-12-07T04:52:22.996Z,2022-12-07 05:52:22+01,547736,sil_nns,2,624329,de,sil_nns,1,fff18e18c77ef11948eb371257bf8694,2022-12-07T04:36:28.249Z,2022-12-07 05:36:12+01,"",50,18,3.1968085106382915,2.233352223636295
